LBN51190,Meghraqa,485.000000,Akkar
LBN51191,Memnaa,959.000000,Akkar
LBN56026,Mhamra,40.000000,Akkar
LBN51342,Mhatat Siket el Hadid,338.000000,Akkar
LBN51308,Minyara,171.000000,Akkar
LBN51107,Mouanse,506.000000,Akkar
LBN51194,Mounjez,348.000000,Akkar
LBN51195,Mqaible,407.000000,Akkar
LBN51310,Mqaitaa,28.000000,Akkar
LBN51196,Mrah Aakkar,592.000000,Akkar
LBN51198,Mrah Al Khawkh,755.000000,Akkar
LBN51339,Mrah el Aainouni,380.000000,Akkar
LBN51197,Mrah el Bsatine,868.000000,Akkar
LBN51199,Mrah Qamar ed Dine,1154.000000,Akkar
LBN51200,Msalla,264.000000,Akkar
LBN51311,Mzeihmeh,173.000000,Akkar
LBN51202,Nabaa el Ghzaile,80.000000,Akkar
LBN51203,Nahr El Bared,16.000000,Akkar
LBN51204,Nahriye,487.000000,Akkar
LBN51205,Nassriye,266.000000,Akkar
LBN51116,Nfaisseh,211.000000,Akkar
LBN51206,Noura,259.000000,Akkar
LBN51315,Noura el Faouqa et el Tahta,372.000000,Akkar
LBN51207,Noura el Tahta,229.000000,Akkar
LBN51208,Ouadi Ej jamous,164.000000,Akkar
LBN51211,Qaabrine,27.000000,Akkar
LBN51212,Qabaait,588.000000,Akkar
LBN51318,Qanbar,114.000000,Akkar
LBN51213,Qarha Akkar,530.000000,Akkar
LBN51214,Qarqaf,226.000000,Akkar
LBN51216,Qbaiyat el Gharbiye,538.000000,Akkar
LBN51217,Qbaiyat ez Zouq,555.000000,Akkar
LBN51218,Qboula,551.000000,Akkar
LBN51219,Qbour El Bid,477.000000,Akkar
LBN51220,Qinye,673.000000,Akkar
LBN51221,Qloud El-Baqieh,319.000000,Akkar
LBN51222,Qochloq,191.000000,Akkar
LBN51215,Qoubaiyat,539.000000,Akkar
LBN51223,Qoubbet Chamra,25.000000,Akkar
LBN51113,Qraiyat,964.000000,Akkar
LBN51224,Rahbe,570.000000,Akkar
LBN51225,Rajm Hssein,497.000000,Akkar
LBN51323,Rajm Issa,403.000000,Akkar
LBN51226,Rajm Khalaf,438.000000,Akkar
LBN51119,Rihaniye,166.000000,Akkar
LBN51227,Rmah En Nahriyeh,391.000000,Akkar
LBN51326,Rmoul,12.000000,Akkar
LBN51228,Saadine,46.000000,Akkar
LBN51327,Sadaqa,1095.000000,Akkar
LBN51122,Sahle,649.000000,Akkar
LBN51229,Saidnaya,229.000000,Akkar
LBN51230,Saissouq,402.000000,Akkar
LBN51231,Sammouniye,26.000000,Akkar
LBN51232,Saoualha,390.000000,Akkar
LBN51233,Sbagha,380.000000,Akkar
LBN51123,Semmaqiye,7.000000,Akkar
LBN51330,Semmaqli,33.000000,Akkar
LBN51234,Sfaynet El-Qaitaa,511.000000,Akkar
LBN51125,Sfinet ed Dreib,257.000000,Akkar
LBN51236,Shaqdouf Aakkar,950.000000,Akkar
LBN51238,Sindianet Zeidane,531.000000,Akkar
LBN51239,Srar,178.000000,Akkar
LBN51251,Takrit,574.000000,Akkar
LBN51332,Tal Meaayan,20.000000,Akkar
LBN51240,Tall Aabbas Ech-Charqi,36.000000,Akkar
LBN51245,Tall Aabbas el Gharbi,49.000000,Akkar
LBN51247,Tall Bire,17.000000,Akkar
LBN51248,Tall Hmayra,17.000000,Akkar
LBN51241,Tallet el Mjabber,58.000000,Akkar
LBN51242,Tallet ez Zefir,65.000000,Akkar
LBN51243,Tashea,1140.000000,Akkar
LBN51246,Tell Bibi,9.000000,Akkar
LBN51334,Tell Hayat,14.000000,Akkar
LBN51337,Tell Kindi,45.000000,Akkar
LBN51249,Tell Kiri,23.000000,Akkar
LBN51250,Tell Sebael,44.000000,Akkar
LBN51127,Tleil,312.000000,Akkar
LBN51209,Wadi Al Hoor,229.000000,Akkar
LBN51252,Wadi Khaled,468.000000,Akkar
LBN51253,Zouaitini Akkar,177.000000,Akkar
LBN51128,Zouarib,212.000000,Akkar
LBN51254,Zouk Haddara,179.000000,Akkar
LBN51256,Zouq el Hassineh,151.000000,Akkar
LBN51257,Zouq El Mqachrine,140.000000,Akkar
LBN51255,Zouq El-Hbalsa,165.000000,Akkar
LBN21173,Aadous,1028.000000,Baalbek
LBN21001,Aallaq,1003.000000,Baalbek
LBN21009,Aamchki,1687.000000,Baalbek
LBN21002,Aarsal,1407.000000,Baalbek
LBN21003,Aayoun Orghoush,2209.000000,Baalbek
LBN21004,Ain Bourday,1193.000000,Baalbek
LBN21005,Ain Ej Jaouze,1824.000000,Baalbek
LBN21006,Ain El Bnaiye,1554.000000,Baalbek
LBN21007,Ain es Saouda,997.000000,Baalbek
LBN21008,Ainata,1603.000000,Baalbek
LBN21192,Al Ansar Baalbek,1105.000000,Baalbek
LBN21010,Baalbek,1157.000000,Baalbek
LBN21011,Baayoun,1331.000000,Baalbek
LBN21012,Barqa,1348.000000,Baalbek
LBN21013,Bechouat,1249.000000,Baalbek
LBN21014,Bednayel,1080.000000,Baalbek
LBN21015,Beit Chama,1041.000000,Baalbek
LBN21016,Beit es Satiti,1305.000000,Baalbek
LBN21017,Beit Habchi,1530.000000,Baalbek
LBN21018,Beit Mchik,1223.000000,Baalbek
LBN21019,Bejjaje,836.000000,Baalbek
LBN21020,Betdaai,1055.000000,Baalbek
LBN21021,Blaiqa,1382.000000,Baalbek
LBN21022,Boudai,1081.000000,Baalbek
LBN21023,Britel,1149.000000,Baalbek
LBN21024,Bsayleh al Fawka,1192.000000,Baalbek
LBN21025,Bsayleh al Tahta,1132.000000,Baalbek
LBN21026,Chaat,1013.000000,Baalbek
LBN21027,Chlifa,1025.000000,Baalbek
LBN21028,Chmistar,1141.000000,Baalbek
LBN21029,Daouret en Naml,1350.000000,Baalbek
LBN21030,Dar el Ouassaa,1314.000000,Baalbek
LBN21031,Deir El Ahmar,1041.000000,Baalbek
LBN21032,Deir Mar Maroun Baalbek,670.000000,Baalbek
LBN21033,Douris,1116.000000,Baalbek
LBN21034,El Aaiara,2132.000000,Baalbek
LBN21035,El Ain,966.000000,Baalbek
LBN21036,El Barake,2138.000000,Baalbek
LBN21037,El Faqrat,2160.000000,Baalbek
LBN21038,El Laouze,1014.000000,Baalbek
LBN21039,El Maalqa,948.000000,Baalbek
LBN21040,El Marmagha,1389.000000,Baalbek
LBN21135,El Qaa,652.000000,Baalbek
LBN21041,El Qerrami,1393.000000,Baalbek
LBN21042,En Nouqra,1218.000000,Baalbek
LBN21043,Fakehe,1048.000000,Baalbek
LBN21044,Flaoui,1209.000000,Baalbek
LBN21045,Freij,984.000000,Baalbek
LBN21046,Hadet Hermel,1203.000000,Baalbek
LBN21047,Hai el Mathane,869.000000,Baalbek
LBN21048,Halbata,1148.000000,Baalbek
LBN21049,Ham,1452.000000,Baalbek
LBN21050,Haouch Barada,1014.000000,Baalbek
LBN21051,Haouch Ed Dahab,1011.000000,Baalbek
LBN21052,Haouch En Nabi,980.000000,Baalbek
LBN21053,Haouch Snaid,970.000000,Baalbek
LBN21054,Haouch Tall Safiye,1023.000000,Baalbek
LBN21056,Haouerte,1482.000000,Baalbek
LBN21057,Haour Taala,1143.000000,Baalbek
LBN21058,Harabta,1075.000000,Baalbek
LBN21059,Harfouch,1199.000000,Baalbek
LBN21060,Hfayer,1085.000000,Baalbek
LBN21061,Hizzine,994.000000,Baalbek
LBN21062,Hosn ech Chadoura,1653.000000,Baalbek
LBN21063,Houch Er Rafqa,957.000000,Baalbek
LBN21064,Iaat,1045.000000,Baalbek
LBN21065,Jabaa,1134.000000,Baalbek
LBN21066,Jabal Ech Chaaibe,1657.000000,Baalbek
LBN21067,Jabboule,837.000000,Baalbek
LBN21068,Janta,1118.000000,Baalbek
LBN21069,Jdaide Fekehe,955.000000,Baalbek
LBN21070,Joubaniyeh,1320.000000,Baalbek
LBN21071,Kfar Dabach,1089.000000,Baalbek
LBN21072,Kfar Dane,1089.000000,Baalbek
LBN21073,Kharayeb,950.000000,Baalbek
LBN21074,Khermateh,1077.000000,Baalbek
LBN21075,Khirbet Daoud Baalbek,1563.000000,Baalbek
LBN21076,Khirbet et Tine,1507.000000,Baalbek
LBN21077,Khirbet Haouerte,1520.000000,Baalbek
LBN21078,Khirbet Younine,1696.000000,Baalbek
LBN21079,Khodor,1096.000000,Baalbek
LBN21080,Khraibe,1499.000000,Baalbek
LBN21081,Knaisse,1001.000000,Baalbek
LBN21082,Laboue,931.000000,Baalbek
LBN21083,Maarboun,1356.000000,Baalbek
LBN51300,Mahatta,1760.000000,Baalbek
LBN21084,Majdaloun,1038.000000,Baalbek
LBN21085,Maql el Bouadte,1278.000000,Baalbek
LBN21086,Maqne,1080.000000,Baalbek
LBN21087,Masnaa,1008.000000,Baalbek
LBN21088,Masnaa es Zohr,1391.000000,Baalbek
LBN21089,Mathanet Mousrayeh,949.000000,Baalbek
LBN21090,Mazraat al Ramassy,1277.000000,Baalbek
LBN21191,Mazraat Al Souaydane,1174.000000,Baalbek
LBN21091,Mazraat al Takch,995.000000,Baalbek
LBN21092,Mazraat Beit el Ghoussain,1168.000000,Baalbek
LBN21093,Mazraat Beit Slaibi,1360.000000,Baalbek
LBN21094,Mazraat Ed Dallil,1176.000000,Baalbek
LBN21095,Mazraat ed Dhour,1188.000000,Baalbek
LBN21096,Mazraat Es Saiyed,1107.000000,Baalbek
LBN21097,Mazraat Matar,1077.000000,Baalbek
LBN21098,Mazraat Oumm Aali,1141.000000,Baalbek
LBN21099,Mchaitiye,1471.000000,Baalbek
LBN21100,Mehairfe,1160.000000,Baalbek
LBN21101,Mhattat Ras Baalbeck,810.000000,Baalbek
LBN21102,Mkaybel Al Kala',1989.000000,Baalbek
LBN21103,Moqraq,996.000000,Baalbek
LBN21104,Mrah Beit Aassaf,1394.000000,Baalbek
LBN21105,Mrah Beit el Qazah,1116.000000,Baalbek
LBN21106,Mrah Beit Slim,1170.000000,Baalbek
LBN21107,Mrah Bou Brahim,1273.000000,Baalbek
LBN21108,Mrah Bou Chahine,1128.000000,Baalbek
LBN21109,Mrah ech Chmis,1311.000000,Baalbek
LBN21110,Mrah ech Choaab,1077.000000,Baalbek
LBN21111,Mrah ej Jamal,1189.000000,Baalbek
LBN21112,Mrah ej Jeddaoui,1192.000000,Baalbek
LBN21113,Mrah El Aabed,1340.000000,Baalbek
LBN21114,Mrah El Aaouja,1340.000000,Baalbek
LBN21116,Mrah El Aassi,1428.000000,Baalbek
LBN21117,Mrah el Ahmar,1373.000000,Baalbek
LBN21118,Mrah el Blata,1166.000000,Baalbek
LBN21119,Mrah EL Harfouch,1196.000000,Baalbek
LBN21120,Mrah es Sirghane,1378.000000,Baalbek
LBN21121,Mrah Haissoun,1175.000000,Baalbek
LBN21122,Mrah Kloude,1395.000000,Baalbek
LBN21123,Mrah Najib,1171.000000,Baalbek
LBN21124,Mrah Rafi,940.000000,Baalbek
LBN21125,Mrah Semaan,1361.000000,Baalbek
LBN21126,Mrah Soukkar,1391.000000,Baalbek
LBN21127,Nabha,1136.000000,Baalbek
LBN21193,Nabha Al Mohfara,1136.000000,Baalbek
LBN21128,Nabi Chit,1206.000000,Baalbek
LBN21129,Nabi Osmane,963.000000,Baalbek
LBN21130,Nabi Rachade,1115.000000,Baalbek
LBN21131,Nabi Sbat,1530.000000,Baalbek
LBN21132,Nahle,1288.000000,Baalbek
LBN21190,Qaa Jouar Maqiyeh,580.000000,Baalbek
LBN21184,Qaa Ouadi el Khanzir,650.000000,Baalbek
LBN21136,Qalaat Bakdach,776.000000,Baalbek
LBN21137,Qalb es Sabaa,1441.000000,Baalbek
LBN21138,Qarha,1163.000000,Baalbek
LBN21139,Qiddam,1210.000000,Baalbek
LBN21140,Qlaile,1306.000000,Baalbek
LBN21141,Qsarnaba,1178.000000,Baalbek
LBN21142,Ram,1252.000000,Baalbek
LBN21143,Ras al Assy,678.000000,Baalbek
LBN21144,Ras Baalbek,994.000000,Baalbek
LBN21185,Ras Baalbek ech Charqi,1339.000000,Baalbek
LBN21186,Ras Baalbek es Sahel,795.000000,Baalbek
LBN21145,Rasm El Hadet,962.000000,Baalbek
LBN21146,Riha,1133.000000,Baalbek
LBN21147,Saaide,1012.000000,Baalbek
LBN21148,Safra,1196.000000,Baalbek
LBN21149,Saidet ed Dalil,1046.000000,Baalbek
LBN21150,Saraain el Faouqa,1096.000000,Baalbek
LBN21151,Saraain et Tahta,1006.000000,Baalbek
LBN21152,Sbouba,1084.000000,Baalbek
LBN21153,Sifri,1002.000000,Baalbek
LBN21154,Siret Hanna,1383.000000,Baalbek
LBN21155,Slouqi,1282.000000,Baalbek
LBN21156,Taibe Baalbek,1191.000000,Baalbek
LBN21157,Talia,1033.000000,Baalbek
LBN21158,Tall Sougha,836.000000,Baalbek
LBN21159,Tallet ed Deir,825.000000,Baalbek
LBN21160,Tammine et Tahta,962.000000,Baalbek
LBN21161,Tamnine El Faouqa,1093.000000,Baalbek
LBN21162,Taraiya,1174.000000,Baalbek
LBN21163,Tfail,1656.000000,Baalbek
LBN21164,Toufiqiye,964.000000,Baalbek
LBN21133,Wadi el Assouad,1475.000000,Baalbek
LBN21134,Wadi el Oss,1278.000000,Baalbek
LBN21165,Yahfoufa,1181.000000,Baalbek
LBN21166,Yammoune,1389.000000,Baalbek
LBN21167,Younine,1200.000000,Baalbek
LBN21168,Zabboud,856.000000,Baalbek
LBN21169,Zarayeb,1333.000000,Baalbek
LBN21170,Zarayeb Choukr,1199.000000,Baalbek
LBN21171,Zeribet es Sabha,1291.000000,Baalbek
LBN21172,Zrazir,1310.000000,Baalbek
LBN22001,Aaqabe,612.000000,El Hermel
LBN22002,Ain al Jadideh,1178.000000,El Hermel
LBN22091,Ain el bayda,1754.000000,El Hermel
LBN22003,Bdita,767.000000,El Hermel
LBN22004,Beit Aallam,1719.000000,El Hermel
LBN22005,Beit Aallaou,1726.000000,El Hermel
LBN22006,Beit es Semmaqa,1439.000000,El Hermel
LBN22007,Beit Hira,577.000000,El Hermel
LBN22008,Berghoch,1709.000000,El Hermel
LBN22009,Biyout Aawad,1828.000000,El Hermel
LBN22010,Biyout el Ain,1723.000000,El Hermel
LBN22011,Biyout el Hajj Hassan,1770.000000,El Hermel
LBN22012,Biyout er Rouais,1935.000000,El Hermel
LBN22013,Biyout es Souh,1934.000000,El Hermel
LBN22014,Bou Sawaya,2171.000000,El Hermel
LBN22015,Bouaida,669.000000,El Hermel
LBN22017,Boustane,1248.000000,El Hermel
LBN22018,Breij,855.000000,El Hermel
LBN22019,Brissa,1288.000000,El Hermel
LBN22020,Charbine,957.000000,El Hermel
LBN22021,Chouaghir,629.000000,El Hermel
LBN22023,Ed Daoura el hermel,752.000000,El Hermel
LBN22016,El Baaoul,1225.000000,El Hermel
LBN22024,El Mdawesh,1725.000000,El Hermel
LBN22025,El Ouaqf,724.000000,El Hermel
LBN22026,El Qraita,1936.000000,El Hermel
LBN22027,Es Souaidiye,1757.000000,El Hermel
LBN22028,Faara,1160.000000,El Hermel
LBN22029,Fissane,1096.000000,El Hermel
LBN22030,Haouch Es Saiyad Aali,545.000000,El Hermel
LBN22031,Haouchariye,879.000000,El Hermel
LBN22032,Haret El Maasser,1640.000000,El Hermel
LBN22033,Hariqa el hermel,1006.000000,El Hermel
LBN22034,Hawch Beit Ismail,559.000000,El Hermel
LBN22035,Hermel,745.000000,El Hermel
LBN22088,Hermel Jbab,1888.000000,El Hermel
LBN22036,Hmaire,1311.000000,El Hermel
LBN22037,Jawz,1554.000000,El Hermel
LBN22038,Jisr el Aassi,672.000000,El Hermel
LBN22039,Jouar El Hachich,1375.000000,El Hermel
LBN22040,Jouret el Mzar,1918.000000,El Hermel
LBN22041,Kouakh,827.000000,El Hermel
LBN22042,Maaisr,1258.000000,El Hermel
LBN22043,Mansoureh,679.000000,El Hermel
LBN22044,Marj Hine,1746.000000,El Hermel
LBN22047,Mazraat Beit el Fqih,1035.000000,El Hermel
LBN22045,Mazraat Beit Et Tachm,587.000000,El Hermel
LBN22046,Mazraat Et Talle,900.000000,El Hermel
LBN22048,Mnaira,1078.000000,El Hermel
LBN22049,Mrah Aabbas,1105.000000,El Hermel
LBN22050,Mrah Beit Aalaoui,1042.000000,El Hermel
LBN22051,Mrah Bou Kamar al Dine,1193.000000,El Hermel
LBN22052,Mrah Ech Chaab,956.000000,El Hermel
LBN22053,Mrah ech Charqi,774.000000,El Hermel
LBN22054,Mrah ech Chnain,1199.000000,El Hermel
LBN22055,Mrah el Aaqabe,1363.000000,El Hermel
LBN22056,Mrah El Ain,1251.000000,El Hermel
LBN22057,Mrah el Arab,1052.000000,El Hermel
LBN22058,Mrah El Dalil,1024.000000,El Hermel
LBN22059,Mrah el Gharbi,787.000000,El Hermel
LBN22060,Mrah el Mahlise,1502.000000,El Hermel
LBN22061,Mrah El Mouchref,1062.000000,El Hermel
LBN22062,Mrah El Mougher,1413.000000,El Hermel
LBN22063,Mrah el Qorne,1191.000000,El Hermel
LBN22064,Mrah el Qraita,1040.000000,El Hermel
LBN22065,Mrah es Siyaid,1148.000000,El Hermel
LBN22066,Mrah esh Shmis,933.000000,El Hermel
LBN22067,Mrah Ez Zakbe,805.000000,El Hermel
LBN22068,Mrah Houssain Taane,1431.000000,El Hermel
LBN22069,Mrah Naaouas,1389.000000,El Hermel
LBN22070,Mrah Sejoud,1121.000000,El Hermel
LBN22071,Mrah Yassine,1043.000000,El Hermel
LBN22072,Nasriye,641.000000,El Hermel
LBN22073,Ouadi en Nayra,1152.000000,El Hermel
LBN22074,Ouadi Er Ratle,1449.000000,El Hermel
LBN22075,Ouadi et Tourkmane,1427.000000,El Hermel
LBN22077,Qanafez,991.000000,El Hermel
LBN22078,Qasr,582.000000,El Hermel
LBN22080,Quadi el Karm,1412.000000,El Hermel
LBN22089,Ras Baalbek el Gharbi,1920.000000,El Hermel
LBN22090,Ras Baalbek Ouadi Faara,700.000000,El Hermel
LBN22081,Salhat El Ma,661.000000,El Hermel
LBN22082,Sharbine el Faouqa,1079.000000,El Hermel
LBN22083,Souaisse,1497.000000,El Hermel
LBN22084,Tall El far,666.000000,El Hermel
